[19:45:18] CPU: 2.53% | RAM: 36.02% | TEMP: 41.0°C
[19:46:18] CPU: 2.27% | RAM: 36.07% | TEMP: 41.0°C
[19:47:18] CPU: 5.14% | RAM: 36.05% | TEMP: 41.0°C
[19:48:18] CPU: 4.88% | RAM: 36.23% | TEMP: 41.0°C
[19:49:18] CPU: 2.27% | RAM: 35.93% | TEMP: 41.0°C
[19:50:18] CPU: 2.03% | RAM: 35.99% | TEMP: 40.0°C
[19:51:18] CPU: 2.28% | RAM: 36.16% | TEMP: 41.0°C
[19:52:18] CPU: 2.75% | RAM: 36.12% | TEMP: 41.0°C
[19:53:18] CPU: 2.27% | RAM: 36.14% | TEMP: 41.0°C
[19:54:18] CPU: 2.77% | RAM: 35.98% | TEMP: 40.0°C
[19:55:18] CPU: 2.30% | RAM: 36.19% | TEMP: 41.0°C
[19:56:18] CPU: 2.02% | RAM: 36.08% | TEMP: 40.0°C
[19:57:18] CPU: 2.30% | RAM: 36.18% | TEMP: 40.0°C
[19:58:18] CPU: 3.02% | RAM: 36.03% | TEMP: 41.0°C
[19:59:18] CPU: 3.01% | RAM: 36.20% | TEMP: 41.0°C
[20:00:18] CPU: 2.77% | RAM: 36.12% | TEMP: 41.0°C
[20:01:18] CPU: 2.51% | RAM: 36.12% | TEMP: 41.0°C
[20:02:18] CPU: 2.28% | RAM: 36.19% | TEMP: 40.0°C
[20:03:18] CPU: 3.29% | RAM: 36.42% | TEMP: 41.0°C
[20:04:18] CPU: 2.78% | RAM: 36.05% | TEMP: 40.0°C
[20:05:18] CPU: 1.77% | RAM: 36.33% | TEMP: 40.0°C
[20:06:18] CPU: 2.03% | RAM: 36.12% | TEMP: 40.0°C
[20:07:18] CPU: 4.86% | RAM: 36.22% | TEMP: 41.0°C
[20:08:18] CPU: 4.37% | RAM: 36.38% | TEMP: 41.0°C
[20:09:18] CPU: 2.78% | RAM: 36.53% | TEMP: 40.0°C
[20:10:18] CPU: 5.33% | RAM: 36.47% | TEMP: 40.0°C
[20:11:18] CPU: 5.58% | RAM: 36.05% | TEMP: 41.0°C
[20:12:18] CPU: 4.35% | RAM: 36.25% | TEMP: 41.0°C
[20:13:18] CPU: 5.12% | RAM: 36.21% | TEMP: 41.0°C
[20:14:18] CPU: 5.34% | RAM: 36.13% | TEMP: 40.0°C
[20:15:18] CPU: 4.39% | RAM: 36.28% | TEMP: 41.0°C
[20:16:18] CPU: 3.03% | RAM: 36.14% | TEMP: 41.0°C
[20:17:18] CPU: 2.53% | RAM: 36.20% | TEMP: 40.0°C
[20:18:18] CPU: 2.78% | RAM: 36.26% | TEMP: 41.0°C
[20:19:18] CPU: 2.27% | RAM: 36.15% | TEMP: 41.0°C
[20:20:18] CPU: 2.78% | RAM: 36.28% | TEMP: 41.0°C
[20:21:18] CPU: 2.03% | RAM: 36.22% | TEMP: 41.0°C
[20:22:18] CPU: 1.52% | RAM: 36.22% | TEMP: 40.0°C
[20:23:18] CPU: 2.04% | RAM: 36.17% | TEMP: 41.0°C
[20:24:18] CPU: 2.51% | RAM: 36.12% | TEMP: 41.0°C
[20:25:18] CPU: 2.76% | RAM: 36.56% | TEMP: 42.0°C
[20:26:18] CPU: 2.28% | RAM: 36.20% | TEMP: 41.0°C
[20:27:18] CPU: 4.35% | RAM: 36.34% | TEMP: 41.0°C
[20:28:18] CPU: 4.60% | RAM: 36.31% | TEMP: 41.0°C
[20:29:18] CPU: 2.54% | RAM: 36.06% | TEMP: 41.0°C
[20:30:18] CPU: 2.27% | RAM: 36.12% | TEMP: 41.0°C
[20:31:18] CPU: 2.77% | RAM: 36.05% | TEMP: 41.0°C
[20:32:18] CPU: 2.02% | RAM: 36.26% | TEMP: 41.0°C
[20:33:18] CPU: 3.02% | RAM: 36.01% | TEMP: 40.0°C
[20:34:18] CPU: 2.27% | RAM: 36.19% | TEMP: 41.0°C
[20:35:18] CPU: 2.54% | RAM: 36.18% | TEMP: 41.0°C
[20:36:18] CPU: 3.53% | RAM: 36.23% | TEMP: 41.0°C
[20:37:18] CPU: 4.59% | RAM: 36.27% | TEMP: 42.0°C
[20:38:18] CPU: 2.78% | RAM: 36.38% | TEMP: 41.0°C
[20:39:18] CPU: 2.54% | RAM: 36.87% | TEMP: 41.0°C
[20:40:18] CPU: 4.07% | RAM: 37.23% | TEMP: 43.0°C
[20:41:18] CPU: 2.53% | RAM: 36.97% | TEMP: 42.0°C
[20:42:18] CPU: 2.04% | RAM: 36.99% | TEMP: 42.0°C
[20:43:18] CPU: 2.99% | RAM: 36.84% | TEMP: 42.0°C
[20:44:18] CPU: 2.77% | RAM: 36.85% | TEMP: 41.0°C
[20:45:18] CPU: 3.27% | RAM: 36.69% | TEMP: 41.0°C
[20:46:18] CPU: 2.78% | RAM: 36.40% | TEMP: 41.0°C
[20:47:18] CPU: 5.14% | RAM: 36.49% | TEMP: 41.0°C
[20:48:18] CPU: 5.90% | RAM: 36.37% | TEMP: 42.0°C
[20:49:18] CPU: 3.53% | RAM: 36.49% | TEMP: 42.0°C
[20:50:18] CPU: 2.28% | RAM: 37.01% | TEMP: 41.0°C
[20:51:18] CPU: 2.02% | RAM: 36.50% | TEMP: 41.0°C
[20:52:18] CPU: 3.53% | RAM: 36.67% | TEMP: 40.0°C
[20:53:18] CPU: 2.29% | RAM: 36.62% | TEMP: 40.0°C
[20:54:18] CPU: 2.77% | RAM: 36.26% | TEMP: 40.0°C
[20:55:18] CPU: 2.53% | RAM: 36.50% | TEMP: 40.0°C
[20:56:18] CPU: 2.78% | RAM: 36.49% | TEMP: 40.0°C
[20:57:18] CPU: 2.80% | RAM: 36.43% | TEMP: 41.0°C
[20:58:18] CPU: 2.28% | RAM: 36.69% | TEMP: 40.0°C
[20:59:18] CPU: 2.02% | RAM: 36.51% | TEMP: 40.0°C
[21:00:18] CPU: 1.77% | RAM: 36.84% | TEMP: 40.0°C
[21:01:18] CPU: 3.01% | RAM: 36.45% | TEMP: 40.0°C
[21:02:18] CPU: 2.76% | RAM: 36.38% | TEMP: 40.0°C
[21:03:18] CPU: 2.52% | RAM: 36.52% | TEMP: 40.0°C
[21:04:18] CPU: 2.53% | RAM: 36.45% | TEMP: 40.0°C
[21:05:18] CPU: 3.37% | RAM: 36.50% | TEMP: 41.0°C
[21:06:18] CPU: 2.02% | RAM: 36.53% | TEMP: 40.0°C
[21:07:18] CPU: 5.60% | RAM: 36.52% | TEMP: 42.0°C
[21:08:18] CPU: 4.82% | RAM: 36.69% | TEMP: 41.0°C
[21:09:18] CPU: 3.25% | RAM: 36.50% | TEMP: 40.0°C
[21:10:18] CPU: 2.28% | RAM: 36.78% | TEMP: 40.0°C
[21:11:18] CPU: 2.04% | RAM: 36.36% | TEMP: 40.0°C
[21:12:18] CPU: 3.02% | RAM: 36.32% | TEMP: 41.0°C
[21:13:18] CPU: 2.52% | RAM: 36.47% | TEMP: 40.0°C
[21:14:18] CPU: 3.26% | RAM: 36.25% | TEMP: 41.0°C
[21:15:18] CPU: 2.51% | RAM: 36.35% | TEMP: 40.0°C
[21:16:18] CPU: 5.17% | RAM: 36.41% | TEMP: 41.0°C
[21:17:18] CPU: 2.30% | RAM: 36.37% | TEMP: 40.0°C
[21:18:18] CPU: 2.80% | RAM: 36.55% | TEMP: 41.0°C
[21:19:18] CPU: 2.03% | RAM: 36.49% | TEMP: 41.0°C
[21:20:18] CPU: 2.55% | RAM: 36.22% | TEMP: 41.0°C
[21:21:18] CPU: 2.51% | RAM: 36.30% | TEMP: 40.0°C
[21:22:18] CPU: 2.28% | RAM: 36.42% | TEMP: 40.0°C
[21:23:18] CPU: 2.53% | RAM: 36.36% | TEMP: 40.0°C
[21:24:18] CPU: 2.03% | RAM: 36.22% | TEMP: 40.0°C
[21:25:18] CPU: 2.54% | RAM: 36.19% | TEMP: 40.0°C
[21:26:18] CPU: 2.27% | RAM: 36.36% | TEMP: 40.0°C
[21:27:18] CPU: 6.33% | RAM: 36.33% | TEMP: 41.0°C
[21:28:18] CPU: 4.58% | RAM: 36.12% | TEMP: 41.0°C
[21:29:18] CPU: 3.78% | RAM: 36.13% | TEMP: 41.0°C
[21:30:18] CPU: 2.29% | RAM: 36.28% | TEMP: 41.0°C
[21:31:18] CPU: 3.04% | RAM: 36.00% | TEMP: 40.0°C
[21:32:18] CPU: 2.78% | RAM: 36.14% | TEMP: 40.0°C
[21:33:18] CPU: 3.27% | RAM: 36.18% | TEMP: 41.0°C
[21:34:18] CPU: 2.53% | RAM: 36.01% | TEMP: 40.0°C
[21:35:18] CPU: 2.78% | RAM: 36.08% | TEMP: 41.0°C
[21:36:18] CPU: 3.27% | RAM: 36.23% | TEMP: 41.0°C
[21:37:18] CPU: 2.03% | RAM: 36.11% | TEMP: 40.0°C
[21:38:18] CPU: 3.02% | RAM: 36.44% | TEMP: 40.0°C
[21:39:18] CPU: 2.76% | RAM: 36.19% | TEMP: 41.0°C
[21:40:18] CPU: 3.03% | RAM: 36.47% | TEMP: 40.0°C
[21:41:18] CPU: 2.26% | RAM: 36.34% | TEMP: 41.0°C
[21:42:18] CPU: 3.00% | RAM: 36.38% | TEMP: 41.0°C
[21:43:18] CPU: 3.02% | RAM: 36.26% | TEMP: 40.0°C
[21:44:18] CPU: 1.77% | RAM: 36.18% | TEMP: 40.0°C
[21:45:18] CPU: 2.78% | RAM: 36.20% | TEMP: 40.0°C
[21:46:18] CPU: 2.53% | RAM: 36.14% | TEMP: 40.0°C
[21:47:18] CPU: 4.88% | RAM: 35.99% | TEMP: 41.0°C
[21:48:18] CPU: 4.83% | RAM: 36.20% | TEMP: 42.0°C
[21:49:18] CPU: 2.54% | RAM: 35.97% | TEMP: 41.0°C
[21:50:18] CPU: 2.53% | RAM: 36.04% | TEMP: 40.0°C
[21:51:18] CPU: 2.76% | RAM: 36.14% | TEMP: 40.0°C
[21:52:18] CPU: 2.28% | RAM: 36.09% | TEMP: 40.0°C
[21:53:18] CPU: 1.51% | RAM: 36.03% | TEMP: 40.0°C
[21:54:18] CPU: 2.48% | RAM: 36.15% | TEMP: 41.0°C
[21:55:18] CPU: 2.51% | RAM: 35.97% | TEMP: 40.0°C
[21:56:18] CPU: 1.52% | RAM: 35.95% | TEMP: 40.0°C
[21:57:18] CPU: 2.51% | RAM: 36.10% | TEMP: 40.0°C
[21:58:18] CPU: 2.27% | RAM: 36.30% | TEMP: 41.0°C
[21:59:18] CPU: 2.29% | RAM: 36.18% | TEMP: 41.0°C
[22:00:18] CPU: 2.53% | RAM: 36.15% | TEMP: 41.0°C
[22:01:18] CPU: 2.52% | RAM: 36.05% | TEMP: 40.0°C
[22:02:18] CPU: 1.52% | RAM: 36.24% | TEMP: 40.0°C
[22:03:18] CPU: 2.78% | RAM: 36.27% | TEMP: 40.0°C
[22:04:18] CPU: 2.54% | RAM: 36.09% | TEMP: 40.0°C
[22:05:18] CPU: 2.52% | RAM: 36.24% | TEMP: 40.0°C
[22:06:18] CPU: 2.76% | RAM: 36.33% | TEMP: 40.0°C
[22:07:18] CPU: 5.58% | RAM: 36.18% | TEMP: 40.0°C
[22:08:18] CPU: 4.85% | RAM: 36.20% | TEMP: 41.0°C
[22:09:18] CPU: 2.27% | RAM: 36.18% | TEMP: 40.0°C
[22:10:18] CPU: 3.00% | RAM: 36.04% | TEMP: 40.0°C
[22:11:18] CPU: 2.52% | RAM: 36.10% | TEMP: 41.0°C
[22:12:18] CPU: 2.78% | RAM: 36.24% | TEMP: 42.0°C
[22:13:18] CPU: 2.53% | RAM: 36.42% | TEMP: 40.0°C
[22:14:18] CPU: 2.53% | RAM: 36.56% | TEMP: 40.0°C
[22:15:18] CPU: 2.03% | RAM: 36.22% | TEMP: 41.0°C
[22:16:18] CPU: 2.53% | RAM: 36.21% | TEMP: 40.0°C
[22:17:18] CPU: 2.03% | RAM: 36.32% | TEMP: 41.0°C
[22:18:18] CPU: 5.09% | RAM: 36.24% | TEMP: 41.0°C
[22:19:18] CPU: 5.94% | RAM: 36.20% | TEMP: 41.0°C
[22:20:18] CPU: 4.85% | RAM: 36.33% | TEMP: 41.0°C
[22:21:18] CPU: 5.91% | RAM: 36.40% | TEMP: 41.0°C
[22:22:18] CPU: 5.93% | RAM: 36.38% | TEMP: 41.0°C
[22:23:18] CPU: 3.34% | RAM: 36.38% | TEMP: 42.0°C
[22:24:18] CPU: 2.03% | RAM: 36.23% | TEMP: 41.0°C
[22:25:18] CPU: 2.54% | RAM: 36.52% | TEMP: 41.0°C
[22:26:18] CPU: 2.03% | RAM: 36.30% | TEMP: 40.0°C
[22:27:18] CPU: 5.37% | RAM: 36.62% | TEMP: 40.0°C
[22:28:18] CPU: 4.86% | RAM: 36.37% | TEMP: 41.0°C
[22:29:18] CPU: 2.53% | RAM: 36.31% | TEMP: 41.0°C
[22:30:18] CPU: 4.07% | RAM: 36.35% | TEMP: 41.0°C
[22:31:18] CPU: 4.85% | RAM: 36.25% | TEMP: 40.0°C
[22:32:18] CPU: 5.09% | RAM: 36.23% | TEMP: 40.0°C
[22:33:18] CPU: 3.27% | RAM: 36.32% | TEMP: 40.0°C
[22:34:18] CPU: 2.78% | RAM: 36.31% | TEMP: 41.0°C
[22:35:18] CPU: 3.75% | RAM: 36.29% | TEMP: 41.0°C
[22:36:18] CPU: 1.77% | RAM: 36.39% | TEMP: 41.0°C
[22:37:18] CPU: 2.78% | RAM: 36.44% | TEMP: 41.0°C
[22:38:18] CPU: 2.52% | RAM: 36.55% | TEMP: 40.0°C
[22:39:18] CPU: 2.77% | RAM: 36.32% | TEMP: 40.0°C
[22:40:18] CPU: 1.78% | RAM: 36.40% | TEMP: 40.0°C
[22:41:18] CPU: 2.51% | RAM: 36.34% | TEMP: 40.0°C
[22:42:18] CPU: 4.62% | RAM: 36.42% | TEMP: 41.0°C
[22:43:18] CPU: 5.67% | RAM: 36.48% | TEMP: 40.0°C
[22:44:18] CPU: 1.79% | RAM: 36.52% | TEMP: 41.0°C
[22:45:18] CPU: 2.53% | RAM: 36.51% | TEMP: 40.0°C
[22:46:18] CPU: 2.26% | RAM: 36.50% | TEMP: 40.0°C
[22:47:18] CPU: 5.91% | RAM: 36.52% | TEMP: 40.0°C
[22:48:18] CPU: 4.60% | RAM: 36.46% | TEMP: 41.0°C
[22:49:18] CPU: 2.51% | RAM: 36.57% | TEMP: 40.0°C
[22:50:18] CPU: 2.53% | RAM: 36.65% | TEMP: 41.0°C
[22:51:18] CPU: 1.77% | RAM: 36.50% | TEMP: 40.0°C
[22:52:18] CPU: 2.01% | RAM: 36.49% | TEMP: 41.0°C
[22:53:18] CPU: 2.53% | RAM: 36.45% | TEMP: 41.0°C
[22:54:18] CPU: 4.07% | RAM: 36.41% | TEMP: 41.0°C
[22:55:18] CPU: 9.28% | RAM: 36.40% | TEMP: 41.0°C
[22:56:18] CPU: 3.76% | RAM: 36.63% | TEMP: 41.0°C
[22:57:18] CPU: 1.79% | RAM: 36.55% | TEMP: 41.0°C
[22:58:18] CPU: 3.26% | RAM: 36.49% | TEMP: 41.0°C
[22:59:18] CPU: 2.53% | RAM: 36.54% | TEMP: 40.0°C
[23:00:18] CPU: 3.60% | RAM: 36.40% | TEMP: 40.0°C
[23:01:18] CPU: 3.07% | RAM: 36.37% | TEMP: 40.0°C
[23:02:18] CPU: 2.80% | RAM: 36.32% | TEMP: 40.0°C
[23:03:18] CPU: 3.09% | RAM: 36.28% | TEMP: 40.0°C
[23:04:18] CPU: 3.32% | RAM: 37.04% | TEMP: 41.0°C
[23:05:18] CPU: 3.35% | RAM: 37.35% | TEMP: 41.0°C
[23:06:18] CPU: 3.31% | RAM: 37.45% | TEMP: 42.0°C
[23:07:18] CPU: 6.77% | RAM: 37.37% | TEMP: 42.0°C
[23:08:18] CPU: 7.92% | RAM: 37.33% | TEMP: 42.0°C
[23:09:18] CPU: 15.49% | RAM: 37.37% | TEMP: 42.0°C
[23:10:18] CPU: 14.55% | RAM: 37.37% | TEMP: 42.0°C
[23:11:18] CPU: 4.99% | RAM: 37.52% | TEMP: 42.0°C
[23:12:18] CPU: 6.32% | RAM: 37.69% | TEMP: 42.0°C
[23:13:18] CPU: 7.79% | RAM: 37.46% | TEMP: 43.0°C
[23:14:18] CPU: 2.59% | RAM: 37.29% | TEMP: 42.0°C
[23:15:18] CPU: 12.90% | RAM: 37.40% | TEMP: 42.0°C
[23:16:18] CPU: 3.34% | RAM: 37.17% | TEMP: 41.0°C
[23:17:18] CPU: 2.54% | RAM: 37.05% | TEMP: 40.0°C
[23:18:18] CPU: 3.63% | RAM: 37.14% | TEMP: 40.0°C
[23:19:18] CPU: 2.29% | RAM: 36.93% | TEMP: 41.0°C
[23:20:18] CPU: 3.01% | RAM: 36.59% | TEMP: 41.0°C
[23:21:18] CPU: 3.05% | RAM: 35.59% | TEMP: 41.0°C
[23:22:18] CPU: 3.34% | RAM: 34.10% | TEMP: 41.0°C
[23:23:18] CPU: 3.32% | RAM: 33.41% | TEMP: 42.0°C
[23:24:18] CPU: 3.05% | RAM: 32.53% | TEMP: 40.0°C
[23:25:18] CPU: 2.34% | RAM: 32.65% | TEMP: 40.0°C
[23:26:18] CPU: 2.83% | RAM: 32.51% | TEMP: 40.0°C
[23:27:18] CPU: 6.23% | RAM: 32.46% | TEMP: 40.0°C
[23:28:18] CPU: 6.96% | RAM: 32.58% | TEMP: 41.0°C
[23:29:18] CPU: 3.05% | RAM: 32.28% | TEMP: 40.0°C
[23:30:18] CPU: 3.08% | RAM: 32.18% | TEMP: 40.0°C
[23:31:18] CPU: 5.05% | RAM: 32.02% | TEMP: 40.0°C
[23:32:18] CPU: 3.55% | RAM: 31.88% | TEMP: 41.0°C
[23:33:18] CPU: 2.54% | RAM: 31.95% | TEMP: 40.0°C
[23:34:18] CPU: 3.56% | RAM: 31.94% | TEMP: 41.0°C
[23:35:18] CPU: 2.28% | RAM: 31.79% | TEMP: 40.0°C
[23:36:18] CPU: 3.06% | RAM: 31.19% | TEMP: 41.0°C
[23:37:18] CPU: 3.32% | RAM: 30.44% | TEMP: 40.0°C
[23:38:18] CPU: 3.32% | RAM: 29.95% | TEMP: 41.0°C
[23:39:18] CPU: 3.04% | RAM: 29.43% | TEMP: 41.0°C
[23:40:18] CPU: 4.08% | RAM: 29.29% | TEMP: 41.0°C
[23:41:18] CPU: 3.62% | RAM: 29.29% | TEMP: 41.0°C
[23:42:18] CPU: 4.11% | RAM: 29.23% | TEMP: 40.0°C
[23:43:18] CPU: 2.81% | RAM: 28.92% | TEMP: 41.0°C
[23:44:18] CPU: 2.29% | RAM: 28.98% | TEMP: 41.0°C
[23:45:18] CPU: 3.57% | RAM: 28.56% | TEMP: 41.0°C
[23:46:18] CPU: 3.53% | RAM: 28.56% | TEMP: 41.0°C
[23:47:18] CPU: 5.67% | RAM: 28.51% | TEMP: 41.0°C
[23:48:18] CPU: 5.99% | RAM: 28.14% | TEMP: 42.0°C
[23:49:18] CPU: 2.78% | RAM: 28.15% | TEMP: 41.0°C
[23:50:18] CPU: 2.54% | RAM: 28.22% | TEMP: 41.0°C
[23:51:18] CPU: 2.28% | RAM: 28.08% | TEMP: 40.0°C
[23:52:18] CPU: 3.05% | RAM: 28.15% | TEMP: 40.0°C
[23:53:18] CPU: 2.79% | RAM: 28.15% | TEMP: 40.0°C
[23:54:18] CPU: 2.54% | RAM: 27.70% | TEMP: 40.0°C
[23:55:18] CPU: 2.53% | RAM: 27.63% | TEMP: 40.0°C
[23:56:18] CPU: 2.80% | RAM: 27.46% | TEMP: 41.0°C
[23:57:18] CPU: 2.56% | RAM: 26.80% | TEMP: 41.0°C
[23:58:18] CPU: 2.83% | RAM: 26.61% | TEMP: 41.0°C
[23:59:18] CPU: 3.54% | RAM: 26.42% | TEMP: 41.0°C
[00:00:18] CPU: 2.85% | RAM: 25.62% | TEMP: 41.0°C
[00:01:18] CPU: 3.06% | RAM: 25.80% | TEMP: 41.0°C
[00:02:18] CPU: 2.56% | RAM: 25.81% | TEMP: 41.0°C
[00:03:18] CPU: 1.78% | RAM: 25.84% | TEMP: 41.0°C
[00:04:18] CPU: 3.06% | RAM: 25.69% | TEMP: 40.0°C
[00:05:18] CPU: 3.29% | RAM: 25.74% | TEMP: 41.0°C
[00:06:18] CPU: 3.09% | RAM: 26.21% | TEMP: 40.0°C
[00:07:18] CPU: 6.08% | RAM: 25.81% | TEMP: 40.0°C
[00:08:18] CPU: 4.86% | RAM: 26.48% | TEMP: 42.0°C
[00:09:18] CPU: 2.81% | RAM: 26.41% | TEMP: 41.0°C
[00:10:18] CPU: 7.73% | RAM: 26.74% | TEMP: 40.0°C
[00:11:18] CPU: 3.31% | RAM: 27.19% | TEMP: 40.0°C
[00:12:18] CPU: 2.34% | RAM: 26.69% | TEMP: 40.0°C
[00:13:18] CPU: 3.91% | RAM: 26.71% | TEMP: 41.0°C
[00:14:18] CPU: 2.35% | RAM: 26.45% | TEMP: 40.0°C
[00:15:18] CPU: 3.30% | RAM: 26.40% | TEMP: 40.0°C
[00:16:18] CPU: 2.57% | RAM: 26.44% | TEMP: 40.0°C
[00:17:18] CPU: 3.78% | RAM: 26.64% | TEMP: 41.0°C
[00:18:18] CPU: 4.01% | RAM: 27.01% | TEMP: 40.0°C
[00:19:18] CPU: 3.57% | RAM: 26.81% | TEMP: 41.0°C
[00:20:18] CPU: 2.31% | RAM: 26.59% | TEMP: 40.0°C
[00:21:18] CPU: 3.04% | RAM: 26.47% | TEMP: 40.0°C
[00:22:18] CPU: 3.05% | RAM: 26.59% | TEMP: 40.0°C
[00:23:18] CPU: 2.78% | RAM: 26.67% | TEMP: 41.0°C
[00:24:18] CPU: 3.06% | RAM: 26.70% | TEMP: 40.0°C
[00:25:18] CPU: 4.42% | RAM: 26.75% | TEMP: 40.0°C
[00:26:18] CPU: 6.04% | RAM: 27.46% | TEMP: 40.0°C
[00:27:18] CPU: 5.45% | RAM: 27.50% | TEMP: 40.0°C
[00:28:18] CPU: 3.05% | RAM: 27.25% | TEMP: 41.0°C
[00:45:03] CPU: 5.09% | RAM: 28.31% | TEMP: 43.0°C
[00:46:03] CPU: 2.27% | RAM: 27.57% | TEMP: 40.0°C
[00:47:03] CPU: 1.79% | RAM: 27.83% | TEMP: 40.0°C
[00:48:03] CPU: 2.02% | RAM: 27.77% | TEMP: 40.0°C
[00:49:03] CPU: 2.76% | RAM: 27.80% | TEMP: 40.0°C
[00:50:03] CPU: 1.76% | RAM: 27.99% | TEMP: 40.0°C
[00:51:03] CPU: 2.26% | RAM: 27.97% | TEMP: 40.0°C
[00:52:03] CPU: 1.29% | RAM: 27.98% | TEMP: 40.0°C
[00:59:52] CPU: 7.25% | RAM: 57.48% | TEMP: 45.0°C
[01:00:52] CPU: 1.79% | RAM: 58.64% | TEMP: 43.0°C
[01:07:13] CPU: 3.86% | RAM: 47.91% | TEMP: 47.0°C
[01:08:13] CPU: 2.11% | RAM: 47.75% | TEMP: 43.0°C
[01:08:51] CPU: 5.13% | RAM: 47.87% | TEMP: 46.0°C
[01:09:51] CPU: 2.80% | RAM: 45.41% | TEMP: 43.0°C
[01:10:51] CPU: 3.06% | RAM: 45.95% | TEMP: 42.0°C
[01:11:51] CPU: 5.91% | RAM: 46.12% | TEMP: 42.0°C
[01:12:51] CPU: 5.40% | RAM: 46.15% | TEMP: 41.0°C
[01:13:51] CPU: 5.71% | RAM: 46.21% | TEMP: 42.0°C
[01:14:51] CPU: 5.91% | RAM: 46.07% | TEMP: 41.0°C
[01:15:51] CPU: 5.64% | RAM: 46.10% | TEMP: 41.0°C
[01:16:51] CPU: 5.10% | RAM: 46.15% | TEMP: 43.0°C
[01:17:51] CPU: 2.29% | RAM: 46.08% | TEMP: 41.0°C
[01:18:51] CPU: 3.65% | RAM: 46.19% | TEMP: 41.0°C
[01:19:51] CPU: 3.44% | RAM: 46.04% | TEMP: 41.0°C
[01:20:51] CPU: 33.07% | RAM: 48.72% | TEMP: 44.0°C
[01:21:51] CPU: 36.48% | RAM: 50.10% | TEMP: 48.0°C
[01:22:51] CPU: 30.03% | RAM: 56.54% | TEMP: 46.0°C
[01:23:27] CPU: 3.82% | RAM: 57.39% | TEMP: 47.0°C
[01:24:27] CPU: 5.40% | RAM: 48.42% | TEMP: 44.0°C
[01:25:27] CPU: 5.26% | RAM: 48.69% | TEMP: 43.0°C
[01:26:27] CPU: 3.32% | RAM: 48.09% | TEMP: 44.0°C
[01:27:27] CPU: 6.35% | RAM: 48.30% | TEMP: 42.0°C
[01:28:27] CPU: 7.42% | RAM: 48.73% | TEMP: 43.0°C
[01:29:27] CPU: 2.30% | RAM: 49.07% | TEMP: 42.0°C
[01:30:27] CPU: 2.05% | RAM: 49.56% | TEMP: 42.0°C
[01:31:27] CPU: 31.51% | RAM: 49.66% | TEMP: 46.0°C
[01:32:27] CPU: 38.28% | RAM: 50.02% | TEMP: 48.0°C
[01:33:27] CPU: 6.15% | RAM: 50.27% | TEMP: 42.0°C
[01:34:27] CPU: 5.19% | RAM: 50.36% | TEMP: 43.0°C
[01:35:27] CPU: 2.79% | RAM: 50.32% | TEMP: 42.0°C
[01:36:27] CPU: 2.56% | RAM: 50.06% | TEMP: 42.0°C
[01:37:27] CPU: 2.56% | RAM: 50.07% | TEMP: 41.0°C
[01:38:27] CPU: 1.79% | RAM: 50.11% | TEMP: 41.0°C
[01:39:27] CPU: 3.04% | RAM: 50.02% | TEMP: 41.0°C
[01:40:25] CPU: 7.25% | RAM: 50.20% | TEMP: 42.0°C
[01:41:05] CPU: 9.14% | RAM: 47.73% | TEMP: 46.0°C
[01:42:05] CPU: 6.15% | RAM: 47.54% | TEMP: 42.0°C
[01:43:05] CPU: 6.07% | RAM: 47.72% | TEMP: 43.0°C
[01:44:05] CPU: 3.54% | RAM: 47.98% | TEMP: 44.0°C
[01:45:05] CPU: 2.08% | RAM: 47.97% | TEMP: 42.0°C
[01:46:05] CPU: 3.04% | RAM: 48.10% | TEMP: 42.0°C
[01:47:05] CPU: 2.01% | RAM: 48.43% | TEMP: 42.0°C
[01:48 AM] CPU: 3.82% | RAM: 47.32% | TEMP: 44.0°C
[01:49 AM] CPU: 7.24% | RAM: 46.50% | TEMP: 42.0°C
[01:50 AM] CPU: 19.18% | RAM: 46.79% | TEMP: 43.0°C
[01:50 AM] CPU: 4.13% | RAM: 46.32% | TEMP: 45.0°C
[01:51 AM] CPU: 3.00% | RAM: 46.04% | TEMP: 43.0°C
[01:52 AM] CPU: 2.55% | RAM: 46.32% | TEMP: 43.0°C
[01:53 AM] CPU: 20.00% | RAM: 46.36% | TEMP: 45.0°C
[01:54 AM] CPU: 3.33% | RAM: 45.61% | TEMP: 46.0°C
[01:55 AM] CPU: 2.77% | RAM: 45.42% | TEMP: 42.0°C
[01:56 AM] CPU: 40.74% | RAM: 45.78% | TEMP: 47.0°C
[01:56 AM] CPU: 4.55% | RAM: 45.52% | TEMP: 47.0°C
[01:57 AM] CPU: 2.31% | RAM: 45.54% | TEMP: 43.0°C
[01:58 AM] CPU: 6.09% | RAM: 45.37% | TEMP: 42.0°C
[01:59 AM] CPU: 2.28% | RAM: 44.56% | TEMP: 42.0°C
[02:00 AM] CPU: 31.89% | RAM: 48.61% | TEMP: 49.0°C
[02:01 AM] CPU: 3.38% | RAM: 48.43% | TEMP: 43.0°C
[02:02 AM] CPU: 49.48% | RAM: 49.00% | TEMP: 50.0°C
[02:02 AM] CPU: 4.34% | RAM: 48.66% | TEMP: 45.0°C
[02:03 AM] CPU: 3.61% | RAM: 48.80% | TEMP: 43.0°C
[02:04 AM] CPU: 4.10% | RAM: 48.70% | TEMP: 47.0°C
[02:05 AM] CPU: 10.03% | RAM: 48.74% | TEMP: 43.0°C
[02:06 AM] CPU: 8.90% | RAM: 48.71% | TEMP: 42.0°C
